Date;Genre;identifiant;Annee_diplome;Type_formation;Filiere;Situation;Secteur;Nature_contrat;France;Region;Pays;Anciennete;Nom_entreprise;Taille_entreprise;Departement;Intitule_poste;Secteur_activite;Salaire_annuel;Responsabilite_hierarchique;Responsabilite_budget;Responsabilite_equipe;Responsabilite_projet;Satisfaction_globale;Saitisfaction_relations;Satisfaction_salaire;Satisfaction_autonomie;Satisfaction_localisation
10/01/2020 22:45;Homme;1975984438440340;2018;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;8;Sopra Steria;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Ingénieur étude et développement;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;30500;NON;NON;NON;NON;3;5;3;3;5
13/01/2020 17:18;Homme;1766816763164740;2018;Professionalisation;GBA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;18;ALISPHARM;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);INGENIEUR QUALITE CONSULTANT - CHEF DE PROJET SERIALISATION;Industrie pharmaceutique;50000;NON;NON;NON;OUI;5;5;5;5;3
13/01/2020 22:33;Homme;1775574138224740;2018;Initiale;IG;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;17;ABYLSEN STRA;250 à  4 999 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;Manager;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;55000;OUI;OUI;OUI;OUI;5;5;5;5;5
13/01/2020 10:10;Femme;1882337743896270;2018;Professionalisation;GBA;Activite;Privé;CDI;En France;Île-de-France;;15;BIOSPHERE MEDICAL;5 000 salarié(e)s ou plus;Qualité, sécurité, sûreté de fonctionnement ;Ingénieur qualité fournisseurs;Industrie pharmaceutique;37000;NON;OUI;NON;OUI;5;4;4;5;3
10/01/2020 16:24;Homme;1889078500658790;2018;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
10/01/2020 17:06;Homme;1789139187302660;2018;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;17;Yooz;De 50 à 249 salarié(e)s ;Production - Exploitation ;Software Engineer;Activités juridiques, comptables, de gestion, d'architecture, d'ingénierie, de contrôle et d'analyses techniques;38000;NON;NON;NON;NON;5;5;4;4;3
10/01/2020 19:57;Homme;1903737113808890;2019;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;10;URBASOLAR;De 50 à 249 salarié(e)s ;Production - Exploitation ;Développeur Fullstack;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;34001;NON;NON;NON;NON;5;5;5;5;5
10/01/2020 16:29;Femme;1875223270772020;2019;Initiale;MI;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;4;SOM Calcul Marseille, Groupe ORTEC;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur Calcul;…nergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);32500;NON;NON;NON;NON;3;3;2;1;4
10/01/2020 16:24;Femme;1776106941550150;2019;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
10/01/2020 18:24;Homme;1789078789493070;2019;Initiale;MAT;Activite;Public;CDD;En France;Auvergne-Rhône-Alpes;;6;Louis Vuitton ;5 000 salarié(e)s ou plus;Méthodes, contrôle de production, maintenance;Ingénieur Qualité/Amélioration Continue;Fabrication de textiles, industries de l'habillement, industrie du cuir et de la chaussure;50000;NON;NON;NON;OUI;3;5;5;4;3
11/01/2020 20:36;Femme;1776695289443830;2019;Initiale;IG;Activite;Privé;CDI;En France;Île-de-France;;1;Edi Xperts;De 20 à 49 salarié(e)s ;Etudes et développement en systèmes d'information ;Consultante IT;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;35000;NON;NON;NON;NON;;;;;
10/01/2020 16:20;Femme;1788636361004640;2019;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
10/01/2020 17:11;Femme;1776166903795880;2019;Initiale;GBA;Activite;Privé;CDI;En France;Occitanie;;5;ROYAL CANIN;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Coordinatrice informations produits;Industrie agroalimentaire ;42000;NON;NON;NON;OUI;4;5;4;3;5
14/01/2020 20:23;Homme;1789426047972790;2019;Apprentissage;SE;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;2;ENGIE INEO TINEA;5 000 salarié(e)s ou plus;Informatique industrielle et technique ;Ingénieur développement;Autres secteurs ;46000;NON;OUI;OUI;OUI;5;5;5;5;3
10/01/2020 17:02;Homme;1888522868716760;2019;Initiale;GBA;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;1;Le Tanneur;250 à  4 999 salarié(e)s ;Méthodes, contrôle de production, maintenance;Technicien Amélioration continue / methodes;Fabrication de textiles, industries de l'habillement, industrie du cuir et de la chaussure;30000;NON;NON;NON;OUI;5;5;5;4;2
10/01/2020 16:27;Femme;1882333150585230;2019;Initiale;GBA;En recherche emploi;;;;;;;;;;;;;;;;;;;;;
11/01/2020 09:29;Homme;1788460091672310;2019;Apprentissage;MSI;Volontariat;;;;;;;;;;;;;;;;;;;;;
10/01/2020 16:38;Femme;1783236178137310;2019;Initiale;MAT;Activite;Privé;CDI;En France;Occitanie;;2;Altran;5 000 salarié(e)s ou plus;Développement durable, RSE (Responsabilité Sociétale des Entreprises);Junior Consultant/Engineer;Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants;31000;NON;NON;NON;OUI;4;5;4;4;5
10/01/2020 16:31;Femme;1775413776498840;2019;Professionalisation;GBA;Activite;Privé;CDI;En France;Grand Est;;4;Gaggenau Industrie;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieure Applications Culinaires;Autres industries (bois, imprimerie, fabrication, réparation et installation de machines et d'équipements, ...);35000;NON;NON;NON;NON;5;5;4;4;3
14/01/2020 18:59;Homme;1789582994412320;2019;Initiale;MI;Etudes;;;;;;;;;;;;;;;;;;;;;
11/01/2020 19:34;Femme;1788516646087770;2019;Professionalisation;STE;Activite;Privé;CDD;En France;Occitanie;;4;Veolia Eau / Eau de Nîmes métropole ;5 000 salarié(e)s ou plus;Exploitation / maintenance informatique ;Ingénieure chargée d'études et de projets ;Production et distribution d'eau assainissement, gestion des déchets et dépollution;31000;;;;OUI;5;5;3;5;3
10/01/2020 17:13;Homme;1789743995690810;2019;Apprentissage;MSI;Activite;Privé;CDI;En France;Île-de-France;;3;SNCT;De 10 à 19 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur Développement Codes & Normes;Recherche-développement scientifique;42000;OUI;NON;OUI;OUI;4;5;4;4;3
18/01/2020 11:20;Homme;1789312769981880;2019;Initiale;MAT;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;3;Addiplast;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Responsable développement de produits et formulation;Fabrication de produits en caoutchouc et en plastique ainsi que d'autres produits minéraux non métalliques;38000;OUI;NON;OUI;OUI;4;4;5;5;2
13/01/2020 10:41;Homme;1775951424215310;2019;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;4;Teads;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Software Engineer;Industrie des technologies de l'Information et de la Communication (TIC);38000;NON;NON;NON;OUI;5;4;4;4;4
15/01/2020 18:41;Femme;1783103471503020;2019;Initiale;STE;Activite;Privé;CDD;En France;Occitanie;;5;Egis Eau;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur cjargée d'études;Autres secteurs ;31000;NON;NON;NON;OUI;4;4;3;4;5
