Date;identifiant;Genre;Annee_diplome;Type_formation;Filiere;Situation;Secteur;Nature_contrat;France;Region;Pays;Anciennete;Nom_entreprise;Taille_entreprise;Departement;Intitule_poste;Secteur_activite;Salaire_annuel;Responsabilite_hierarchique;Responsabilite_budget;Responsabilite_equipe;Responsabilite_projet;Satisfaction_globale;Saitisfaction_relations;Satisfaction_salaire;Satisfaction_autonomie;Satisfaction_localisation
08/03/2018 18:11;1776170137315530;Homme;2017;Initiale;IG;Activite;Prive;CDI;En France;Île-de-France;;5;LUCKYCART;De 20 à 49 salarié(e)s ;Etudes et développement en systèmes d'information ;DATA ENGINEER;Activités informatiques et services d'information (TIC services);41000;OUI;OUI;NON;OUI;5;4;4;4;4
08/03/2018 23:46;1898486978428020;Homme;2017;Initiale;IG;Activite;Prive;CDI;En France;Occitanie;;1;PCSOFT;De 50 à 249 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;ingénieur développeur qualité débutant;Industrie des technologies de l'Information et de la Communication (TIC);30000;NON;NON;NON;NON;4;4;3;4;4
08/03/2018 17:42;1767833231964470;Homme;2017;Initiale;IG;Activite;Prive;CDI;En France;Occitanie;;8;Aquafadas;De 50 à 249 salarié(e)s ;Exploitation / maintenance informatique ;Developpeur Android;Édition, audiovisuel et diffusion;32000;NON;NON;NON;NON;3;5;4;4;5
19/03/2018 13:19;1793984795250720;Femme;2017;Initiale;IG;Activite;Prive;CDI;En France;Occitanie;;7;Backelite;5 000 salarié(e)s ou plus;Maîtrise d'ouvrage ;Chef de projet technique;Activités informatiques et services d'information (TIC services);33350;NON;NON;OUI;OUI;4;5;4;5;3
09/04/2018 19:42;1788578216657640;Femme;2017;Initiale;IG;Activite;Prive;CDI;En France;Occitanie;;7;CGI;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Développeur mobile;Activités informatiques et services d'information (TIC services);28880;NON;NON;NON;NON;4;5;3;4;5
08/03/2018 17:57;1782464366155500;Femme;2017;Initiale;IG;Activite;Prive;CDI;En France;Occitanie;;7;CGI Toulouse;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Ingénieur en Technologies de l'Information;Industrie des technologies de l'Information et de la Communication (TIC);30000;NON;NON;NON;NON;4;4;2;4;4
21/03/2018 23:24;1783297984544300;Homme;2017;Initiale;IG;Activite;Prive;CDI;En France;Occitanie;;9;Sopra Steria;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Ingénieur étude et développement;Activités informatiques et services d'information (TIC services);31500;NON;NON;OUI;OUI;2;4;2;4;5
10/03/2018 15:25;1775503193890190;Homme;2017;Initiale;IG;Activite;Prive;CDI;En France;Occitanie;;4;Sopra Steria;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Ingénieur Etudes et Développement;Industrie des technologies de l'Information et de la Communication (TIC);30550;NON;NON;NON;NON;4;5;2;3;2
21/03/2018 22:56;1876018957403790;Homme;2017;Professionalisation;IG;Activite;Prive;CDI;En France;Occitanie;;3;TabMo;De 20 à 49 salarié(e)s ;Etudes et développement en systèmes d'information ;Back-end Scala;Édition, audiovisuel et diffusion;34000;NON;NON;NON;NON;5;5;4;5;5
08/03/2018 17:48;1798891408458220;Homme;2017;Initiale;IG;Activite;Prive;CDI;En France;Occitanie;;6;CapGemini FS ;5 000 salarié(e)s ou plus;Exploitation / maintenance informatique ;;Activités informatiques et services d'information (TIC services);31500;OUI;NON;NON;NON;3;5;2;4;4
14/03/2018 16:24;1798487317038550;Homme;2017;Initiale;IG;Activite;Prive;CDI;En France;Occitanie;;13;CGI;5 000 salarié(e)s ou plus;Exploitation / maintenance informatique ;Ingénieur des Technologies de l'Information;Activités informatiques et services d'information (TIC services);29000;NON;NON;NON;NON;4;5;3;4;5
27/03/2018 21:13;1782714871390490;Homme;2017;Professionalisation;IG;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;8;Sopra Steria;5 000 salarié(e)s ou plus;Exploitation / maintenance informatique ;Ingénieur d'Etudes et développement;Activités informatiques et services d'information (TIC services);34100;OUI;NON;OUI;NON;4;5;4;4;4
14/03/2018 21:22;1776621858821210;Homme;2017;Initiale;IG;Activite;Prive;CDI;En France;Occitanie;;1;Smile;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingénieur d'études et développement;Activités informatiques et services d'information (TIC services);29000;NON;NON;NON;NON;3;5;2;2;4
11/03/2018 20:40;1782529422968890;Homme;2017;Initiale;IG;Activite;Prive;CDI;En France;Hauts-de-France;;8;Sopra Steria Consulting;5 000 salarié(e)s ou plus;Maîtrise d'ouvrage ;Consultant;Activités informatiques et services d'information (TIC services);31550;NON;OUI;OUI;OUI;5;4;2;5;4
08/03/2018 17:35;1788460045238170;Homme;2017;Initiale;IG;Activite;Prive;CDI;En France;Île-de-France;;5;Meritis;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingénieur développement;Activités financières et d'assurance;38000;NON;NON;NON;OUI;4;5;3;4;3
09/03/2018 15:26;1777059846996580;Homme;2017;Initiale;MAT;Activite;Prive;CDI;En France;Occitanie;;2;Alten Sud Ouest;5 000 salarié(e)s ou plus;Qualité, sécurité, sûreté de fonctionnement ;Ingénieur Qualité Programme A350;Industrie automobile, aéronautique, navale, ferroviaire;31000;NON;NON;NON;OUI;4;3;2;5;5
14/03/2018 16:00;1817047782834380;Homme;2017;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
14/03/2018 16:15;1868316565723330;Homme;2017;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;
09/03/2018 06:34;1788414806499560;Femme;2017;Initiale;MAT;Activite;Prive;CDI;En France;Occitanie;;5;Alten ;5 000 salarié(e)s ou plus;Production - Exploitation ;;Sociétés de conseil, bureaux d'études;28000;NON;NON;NON;OUI;4;4;3;4;4
29/04/2018 19:54;1788468022230090;Homme;2017;Professionalisation;MAT;Activite;Public;CDD;En France;Occitanie;;6;INRA Montpellier;5 000 salarié(e)s ou plus;Recherche expérimentale ;Ingénieur d'études;Industrie agroalimentaire ;26000;NON;NON;NON;OUI;4;3;2;4;5
06/04/2018 20:08;1788742468660480;Homme;2017;Initiale;MAT;Volontariat;;;;;;;;;;;;;;;;;;;;;
13/03/2018 15:45;1894480386646310;Femme;2017;Initiale;MAT;Etudes;;;;;;;;;;;;;;;;;;;;;
08/03/2018 21:43;1813820751836070;Homme;2017;Initiale;MAT;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;6;SOM Méditerranée;5 000 salarié(e)s ou plus;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur études soudeur;Sociétés de conseil, bureaux d'études;32500;NON;NON;NON;OUI;4;5;4;5;5
12/03/2018 14:05;1766828031937710;Homme;2017;Initiale;MAT;Recherche;;;;;;;;;;;;;;;;;;;;;
08/03/2018 21:25;1793784660602810;Homme;2017;Initiale;MAT;Volontariat;;;;;;;;;;;;;;;;;;;;;
19/03/2018 14:32;1788410839633160;Homme;2017;Initiale;MAT;Recherche;;;;;;;;;;;;;;;;;;;;;
08/03/2018 19:47;1794579283898940;Homme;2017;Initiale;MAT;Activite;Prive;CDI;En France;Île-de-France;;4;Gexpertise Monitoring ;De 20 à 49 salarié(e)s ;Production - Exploitation ;Assistant Chef de Projet;Construction, BTP;40000;OUI;NON;OUI;OUI;3;3;5;3;3
13/03/2018 07:37;1857533979676060;Femme;2017;Initiale;MAT;Activite;Prive;CDD;En France;Île-de-France;;4;Ponticelli;250 à  4 999 salarié(e)s ;Méthodes, contrôle de production, maintenance;Ingénieur soudage et contrôles;Industrie pharmaceutique;34000;NON;NON;NON;NON;3;5;2;2;2
12/03/2018 17:33;1788530287304060;Homme;2017;Initiale;MAT;Recherche;;;;;;;;;;;;;;;;;;;;;
15/03/2018 08:58;1783100854322520;Femme;2017;Initiale;MAT;Activite;Prive;CTT;En France;Occitanie;;5;Airbus Defence and Space;5 000 salarié(e)s ou plus;Matériaux et procédés ;Ingénieur matériaux ;Autres secteurs ;33000;NON;OUI;NON;OUI;5;4;4;4;3
10/03/2018 13:56;1767372926026850;Homme;2017;Initiale;MAT;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;2;Asymptote project management;De 50 à 249 salarié(e)s ;Administration, gestion, finance, comptabilité ;Ingénieur gestion de projet ;Autres activités spécialisées, scientifiques et techniques;33000;NON;NON;NON;OUI;4;5;4;3;5
09/03/2018 18:04;1782921154332610;Homme;2017;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
09/03/2018 14:23;1794332564639310;Homme;2017;Professionalisation;MI;Activite;Prive;CDI;En France;Occitanie;;7;Systratec; Moins de 10 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur Mécanique;Autres secteurs ;26000;NON;NON;NON;NON;1;5;2;4;5
08/03/2018 17:24;1775940845738490;Homme;2017;Initiale;MI;Etudes;;;;;;;;;;;;;;;;;;;;;
14/03/2018 16:34;1857533990210840;Femme;2017;Initiale;MI;Activite;Prive;CDI;En France;Occitanie;;6;Altran;5 000 salarié(e)s ou plus;Assistance technique;;Industrie automobile, aéronautique, navale, ferroviaire;40000;NON;NON;NON;NON;1;5;3;4;5
09/03/2018 12:01;1788692298075560;Homme;2017;Initiale;MI;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;1;Cabinet ERIC;De 10 à 19 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur mécanique en bureau d'études;Construction, BTP;33410;NON;OUI;NON;OUI;5;4;4;5;4
08/03/2018 17:32;1783292944879190;Homme;2017;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
09/03/2018 14:11;1882421156299700;Homme;2017;Initiale;MI;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;6;Abylsen Sud;250 à  4 999 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;Ingénieur d'affaires;Sociétés de conseil, bureaux d'études;45000;OUI;OUI;OUI;NON;1;5;5;5;5
08/03/2018 17:37;1789078743052160;Homme;2017;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;
08/03/2018 18:15;1775261297609710;Femme;2017;Professionalisation;MI;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;6;DAVIDSON PACA;250 à  4 999 salarié(e)s ;Production - Exploitation ;Pilote d'évolution;Recherche-développement scientifique;33000;NON;NON;NON;NON;3;5;4;3;3
22/03/2018 09:59;1783483995976280;Homme;2017;Apprentissage;MSI;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;6;IREM France;250 à  4 999 salarié(e)s ;Bureau d'études;Ingénieur d'études ;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;39000;NON;OUI;NON;OUI;5;5;4;4;5
13/03/2018 23:21;1788635920274000;Homme;2017;Apprentissage;MSI;Activite;Prive;CDI;En France;Occitanie;;6;;De 10 à 19 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur d'études;Autres industries (bois, imprimerie, fabrication, réparation et installation de machines et d'équipements, ...);28800;NON;NON;NON;NON;5;5;4;4;5
09/03/2018 13:47;1768095949487950;Homme;2017;Apprentissage;MSI;Etudes;;;;;;;;;;;;;;;;;;;;;
23/03/2018 14:14;1793993174453520;Homme;2017;Apprentissage;MSI;Activite;Prive;CDD;En France;Bourgogne-Franche-Comté;;6;Framatome;5 000 salarié(e)s ou plus;Recherche expérimentale ;Ingenieur R&D Soudage;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);;OUI;OUI;OUI;OUI;4;5;3;4;2
12/03/2018 18:01;1789582997205270;Homme;2017;Apprentissage;MSI;Etudes;;;;;;;;;;;;;;;;;;;;;
09/03/2018 17:40;1816751190430000;Femme;2017;Initiale;ENR;Activite;Prive;CDI;A l'étranger;;Maroc;2;Masen;De 50 à 249 salarié(e)s ;Suivi des travaux- réalisation ;Ingénieur projet réalisation ;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);;NON;NON;NON;NON;3;4;4;2;4
21/03/2018 18:51;1798761120459530;Femme;2017;Initiale;GBA;Recherche;;;;;;;;;;;;;;;;;;;;;
14/03/2018 15:21;1782921034569700;Homme;2017;Apprentissage;MSI;Etudes;;;;;;;;;;;;;;;;;;;;;
12/03/2018 06:19;1888404484035290;Homme;2017;Initiale;STE;Volontariat;;;;;;;;;;;;;;;;;;;;;
10/03/2018 09:46;1889049454965750;Femme;2017;Initiale;STE;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;6;Groupe SAE;De 20 à 49 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chargée d'études;Production et distribution d'eau assainissement, gestion des déchets et dépollution;;NON;NON;NON;OUI;3;5;2;4;5
14/03/2018 14:49;1889049477373780;Femme;2017;Initiale;STE;Activite;Public;CTT;En France;Auvergne-Rhône-Alpes;;3;Centre d'Ingénierie Hydraulique - EDF;5 000 salarié(e)s ou plus;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur environnement;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);;NON;NON;NON;OUI;5;5;5;5;5
08/03/2018 18:37;1767911677127430;Homme;2017;Initiale;STE;Activite;Prive;CDI;A l'étranger;;Suisse;6;SGI INGENIERIE;De 20 à 49 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur d'études en hydraulique urbaine;Production et distribution d'eau assainissement, gestion des déchets et dépollution;61000;OUI;NON;NON;NON;5;5;5;4;5
09/03/2018 14:15;1782333055995110;Femme;2017;Initiale;STE;Volontariat;;;;;;;;;;;;;;;;;;;;;
09/03/2018 13:08;1788524684447960;Femme;2017;Initiale;STE;Activite;Prive;CDD;En France;Occitanie;;9;Veolia eau ;5 000 salarié(e)s ou plus;Assistance technique;Chargée d'etudes Et de projets ;Production et distribution d'eau assainissement, gestion des déchets et dépollution;27874;NON;NON;NON;OUI;4;5;4;4;5
08/03/2018 17:55;1875413937800860;Femme;2017;Initiale;STE;Activite;Prive;CDD;En France;Nouvelle-Aquitaine;;2;Fédération de la Charente-Maritime pour la Pêche et la Protection du Milieu Aquatique;De 10 à 19 salarié(e)s ;Pole ingénierie des milieux aquatiques;chargée de mission milieux aquatiques;Agriculture, sylviculture et pêche ;;NON;NON;NON;NON;4;5;2;4;2
18/03/2018 16:36;1788522931505030;Homme;2017;Initiale;STE;Activite;Prive;CDI;En France;Occitanie;;6;SAUR;5 000 salarié(e)s ou plus;Production - Exploitation ;Ingenieur Reporting;Production et distribution d'eau assainissement, gestion des déchets et dépollution;30000;NON;NON;NON;OUI;4;4;3;4;3
09/03/2018 09:19;1776094903038990;Femme;2017;Initiale;STE;Activite;Prive;CDI;;;;;;;;;;;;;;;;;;;
10/03/2018 16:32;1793784763902670;Homme;2017;Initiale;STE;Activite;Public;CDD;En France;Hauts-de-France;;1;Métropole Européenne de Lille;250 à  4 999 salarié(e)s ;;Conducteur de travaux - ouvrages eaux pluviales;Production et distribution d'eau assainissement, gestion des déchets et dépollution;18000;NON;NON;NON;OUI;4;4;4;4;3
14/03/2018 14:51;1783551669029900;Homme;2017;Initiale;STE;Activite;Prive;CDI;En France;Île-de-France;;6;IRIS conseil;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur chargé d'études;Sociétés de conseil, bureaux d'études;;NON;OUI;NON;OUI;3;5;4;3;3
08/03/2018 19:55;1788414814359190;Femme;2017;Initiale;STE;Recherche;;;;;;;;;;;;;;;;;;;;;
08/03/2018 18:23;1767833242749510;Homme;2017;Initiale;STE;Activite;Prive;CDD;En France;Occitanie;;4;Artelia;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur responsable de mission;Sociétés de conseil, bureaux d'études;28600;OUI;NON;NON;OUI;4;5;4;4;5
08/03/2018 18:50;1776629965327550;Homme;2017;Initiale;STE;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;7;Réalités Environnement;De 20 à 49 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur en hydraulique;Autres secteurs ;26500;OUI;NON;NON;OUI;5;5;3;4;5
08/03/2018 17:59;1789022971236640;Homme;2017;Initiale;STE;Activite;Prive;CTT;En France;Occitanie;;4;GAXIEU;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur d'études;Sociétés de conseil, bureaux d'études;30000;NON;NON;NON;NON;3;4;3;3;1
23/03/2018 14:15;1798711447134060;Femme;2017;Initiale;STE;Activite;Prive;CDI;En France;Occitanie;;2;Pure environnement ;De 20 à 49 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur chargé d'études en AEP et hydraulique ;Recherche-développement scientifique;24612;NON;NON;NON;OUI;1;5;3;3;3
08/03/2018 18:16;1794779475018530;Femme;2017;Initiale;STE;Activite;Prive;CDI;En France;Occitanie;;1;G2C ingénierie;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieure hydraulique ;Autres activités spécialisées, scientifiques et techniques;;OUI;OUI;NON;OUI;;4;3;3;3
09/03/2018 21:59;1882920793866040;Homme;2017;Apprentissage;EGC;Activite;Prive;CDD;En France;Provence-Alpes-Côte d'Azur;;6;EIFFAGE GENIE CIVIL - Agence Méditerrannée;5 000 salarié(e)s ou plus;Production - Exploitation ;INGÉNIEUR TRAVAUX;Construction, BTP;36000;OUI;OUI;OUI;OUI;3;4;4;4;3
01/04/2018 05:28;1793838395539780;Femme;2017;Apprentissage;EGC;Sans activité volontairement;;;;;;;;;;;;;;;;;;;;;
13/03/2018 12:53;1767833231783100;Femme;2017;Apprentissage;EGC;Activite;Prive;CDI;En France;Nouvelle-Aquitaine;;3;EDF - DIPDE;5 000 salarié(e)s ou plus;Méthodes, contrôle de production, maintenance;INGENIEUR GENIE CIVIL;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);38000;OUI;OUI;OUI;OUI;;5;4;4;3
17/03/2018 15:27;1783551662142720;Homme;2017;Apprentissage;EGC;Recherche;;;;;;;;;;;;;;;;;;;;;
08/03/2018 18:09;1788410788041650;Homme;2017;Apprentissage;EGC;Activite;Prive;CDI;En France;Occitanie;;4;PRIMA GROUPE;De 10 à 19 salarié(e)s ;Autre service ou département;Ingénieur études et travaux;Construction, BTP;30000;NON;OUI;OUI;OUI;5;5;4;5;5
09/03/2018 15:00;1783429148215880;Homme;2017;Apprentissage;EGC;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;1;Aptiskills;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur conseil ;Sociétés de conseil, bureaux d'études;37000;NON;OUI;OUI;OUI;4;4;3;4;4
15/03/2018 11:59;1788522924813040;Homme;2017;Initiale;GBA;Activite;Prive;CDD;En France;Auvergne-Rhône-Alpes;;0;Délifrance;250 à  4 999 salarié(e)s ;Production - Exploitation ;Technicien production;Industrie agroalimentaire ;28600;OUI;OUI;OUI;OUI;1;4;4;4;4
15/03/2018 09:26;1782333639834270;Femme;2017;Initiale;GBA;These;;;;;;;;;;;;;;;;;;;;;
09/03/2018 10:35;1775569932483610;Homme;2017;Initiale;GBA;Activite;Prive;CDD;A l'étranger;;Suisse;1;Nestlé Research Center;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Research Assistant;Industrie agroalimentaire ;75000;NON;NON;OUI;OUI;4;5;5;3;5
12/03/2018 18:31;1782462668826500;Femme;2017;Initiale;GBA;Activite;Prive;CTT;En France;Bretagne;;7;FLAVOCEAN filiale R&D du groupe PROVA;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur R&D;Industrie agroalimentaire ;33500;NON;OUI;NON;OUI;5;5;4;4;4
21/03/2018 09:47;1767827769134300;Femme;2017;Initiale;GBA;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;6;Propos'Nature;De 20 à 49 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Responsable de projets R&D;Industrie chimique;24000;NON;NON;NON;OUI;4;4;3;4;5
14/03/2018 16:53;1789246012863790;Femme;2017;Professionalisation;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
09/03/2018 12:20;1788516821411240;Femme;2017;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
08/03/2018 20:51;1776615827637770;Femme;2017;Professionalisation;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
11/03/2018 10:37;1798529029776330;Homme;2017;Apprentissage;MSI;Etudes;;;;;;;;;;;;;;;;;;;;;
09/03/2018 10:29;1788414700944440;Femme;2017;Initiale;GBA;Recherche;;;;;;;;;;;;;;;;;;;;;
15/03/2018 19:36;1782332213856140;Femme;2017;Professionalisation;GBA;Activite;Prive;CDD;En France;Provence-Alpes-Côte d'Azur;;4;Laboratoire sur M&L;250 à  4 999 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Chargé qualité amélioration continue;Industrie chimique;35000;NON;NON;NON;NON;1;5;5;4;3
10/03/2018 21:21;1789142416248660;Femme;2017;Initiale;GBA;Activite;Prive;CDI;En France;Occitanie;;1;Languedoc salaisons;De 10 à 19 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Assistante qualité;Industrie agroalimentaire ;21550;NON;NON;NON;OUI;1;4;0;4;3
09/03/2018 13:09;1783483879051640;Femme;2017;Professionalisation;GBA;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;6;FIRMENICH;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Natural Extracts Developer;Industrie chimique;40000;NON;NON;NON;OUI;5;5;4;5;5
18/03/2018 10:41;1776626247486660;Femme;2017;Initiale;GBA;Activite;Prive;CDD;En France;Auvergne-Rhône-Alpes;;2;;De 50 à 249 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;;Industrie agroalimentaire ;22000;NON;NON;NON;OUI;4;4;3;4;3
18/03/2018 14:42;1883067313533930;Femme;2017;Initiale;GBA;Activite;Public;CDD;En France;Île-de-France;;4;Candia;250 à  4 999 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Ingénieur Qualité Client International;Industrie agroalimentaire ;30550;;;OUI;OUI;4;4;2;5;3
14/03/2018 17:47;1789023084728820;Femme;2017;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;
08/03/2018 17:41;1782592364663810;Femme;2017;Professionalisation;GBA;Activite;Prive;CDD;En France;Grand Est;;7;Eurial Ultra-Frais ;250 à  4 999 salarié(e)s ;Production - Exploitation ;Ingénieure Production ;Industrie agroalimentaire ;30550;NON;NON;NON;OUI;4;5;3;4;2
26/03/2018 20:28;1782332086092190;Femme;2017;Initiale;GBA;Activite;Prive;CDD;En France;Auvergne-Rhône-Alpes;;7;JLB Développement;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Responsable Recherche & Développement;Industrie agroalimentaire ;;NON;NON;NON;OUI;4;5;3;3;5
08/03/2018 17:59;1775640685813790;Femme;2017;Professionalisation;GBA;Activite;Prive;CDI;En France;Occitanie;;6;IMPAC Ingénierie - Groupe MPA;De 50 à 249 salarié(e)s ;Production - Exploitation ;Clinical Supply Packaging Manager;Industrie pharmaceutique;38160;NON;OUI;NON;OUI;4;4;3;4;3
12/03/2018 09:36;1782977170103270;Homme;2017;Initiale;GBA;Activite;Prive;CDD;En France;Auvergne-Rhône-Alpes;;6;Capfruit;De 50 à 249 salarié(e)s ;Méthodes, contrôle de production, maintenance;Ingénieur process/méthodes;Industrie agroalimentaire ;31700;NON;NON;NON;NON;1;5;2;5;2
20/03/2018 20:40;1767833412260590;Homme;2017;Initiale;MI;Activite;Prive;CTT;A l'étranger;;Suisse;13;patek philippe la chaux de fonds;De 20 à 49 salarié(e)s ;Méthodes, contrôle de production, maintenance;ingénieur chargé de process;Autres industries (bois, imprimerie, fabrication, réparation et installation de machines et d'équipements, ...);;;OUI;NON;OUI;3;4;5;5;3
14/03/2018 20:09;1758523132419240;Homme;2017;Initiale;MAT;Activite;Prive;CDI;En France;Provence-Alpes-Côte d'Azur;;5;ASSYSTEM Technologies;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur matériaux et ACV;Industrie automobile, aéronautique, navale, ferroviaire;32000;NON;NON;NON;OUI;4;5;3;3;5
14/03/2018 17:53;1794332569537410;Homme;2017;Professionalisation;MI;Recherche;;;;;;;;;;;;;;;;;;;;;
08/03/2018 18:09;1782661106976820;Homme;2017;Initiale;MI;Activite;Prive;CDI;En France;Île-de-France;;8;Scalian Alyotech;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur d'étude;Autres activités spécialisées, scientifiques et techniques;32500;NON;NON;NON;OUI;3;4;3;3;2
14/03/2018 16:53;1742932406541910;Homme;2017;Initiale;MEA;Activite;Prive;CDI;En France;Île-de-France;;1;ALSTOM Transport;5 000 salarié(e)s ou plus;Informatique industrielle et technique ;Ingénieur Logiciel;Transports (Services);36000;NON;NON;NON;OUI;5;5;3;4;4
15/03/2018 14:36;1889743523247860;Homme;2017;Initiale;MEA;Recherche;;;;;;;;;;;;;;;;;;;;;
14/03/2018 21:58;1788746977637810;Homme;2017;Initiale;MAT;Activite;Prive;CDD;A l'étranger;;Brésil;1;Embraer;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Chercheur ;Industrie automobile, aéronautique, navale, ferroviaire;84000;NON;NON;NON;NON;5;5;3;4;4
14/03/2018 23:42;1794190718918920;Homme;2017;Initiale;STE;Activite;Prive;CDI;En France;Occitanie;;1;SAUR;5 000 salarié(e)s ou plus;Etudes / Travaux;Ingénieur Etudes / Travaux;Production et distribution d'eau assainissement, gestion des déchets et dépollution;35000;NON;OUI;NON;OUI;1;5;5;5;4
14/03/2018 22:14;1876502131424770;Homme;2017;Initiale;MEA;Activite;Prive;CDI;En France;Auvergne-Rhône-Alpes;;17;SITES;250 à  4 999 salarié(e)s ;Méthodes, contrôle de production, maintenance;Ingénieur électronique;Sociétés de conseil, bureaux d'études;31000;NON;NON;NON;OUI;4;5;2;2;4
12/03/2018 10:54;1767641909135970;Homme;2017;Apprentissage;MSI;Etudes;;;;;;;;;;;;;;;;;;;;;
08/03/2018 17:46;1789583114713810;Homme;2017;Initiale;MEA;These;;;;;;;;;;;;;;;;;;;;;
14/03/2018 14:50;1883551375283220;Homme;2016;Initiale;MEA;Recherche;;;;;;;;;;;;;;;;;;;;;
08/03/2018 17:33;1788522869361690;Homme;2016;Initiale;MEA;Activite;Prive;CDI;En France;Île-de-France;;11;Bertrandt;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Pilote Validation;Industrie automobile, aéronautique, navale, ferroviaire;33500;OUI;NON;NON;NON;4;5;2;4;3
12/03/2018 23:47;1775263968331510;Homme;2016;Initiale;MEA;Activite;Prive;CDI;En France;Occitanie;;10;Viveris;De 50 à 249 salarié(e)s ;Etudes et développement en systèmes d'information ;Data analyst;Sociétés de conseil, bureaux d'études;30000;NON;NON;NON;NON;4;5;4;4;4
18/03/2018 14:26;1768183681473490;Homme;2016;Initiale;MEA;Recherche;;;;;;;;;;;;;;;;;;;;;
